"Line","Class","Passed","Failed","Totalpassed","Totalfailed","score","rank"
"165","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"164","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"171","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"170","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"709","org/apache/commons/math3/util/MathArrays$1","2.0","0.0","40.0","1.0","0.0","1115"
"169","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"168","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"159","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"158","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"157","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"156","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"163","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"162","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"161","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"160","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"151","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"150","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"149","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"148","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"155","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"154","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"153","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"256","org/apache/commons/math3/util/FastMath","1.0","0.0","40.0","1.0","0.0","1115"
"152","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"143","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"142","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"141","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"140","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"147","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"146","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"145","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"144","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"199","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"198","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"197","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"196","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"203","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"202","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"201","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"200","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"191","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"190","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"189","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"188","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"195","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"218","org/apache/commons/math3/util/FastMath","1.0","0.0","40.0","1.0","0.0","1115"
"194","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"193","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"192","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"183","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"182","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"181","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"180","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"187","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"186","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"185","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"184","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"175","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"342","org/apache/commons/math3/TestUtils","1.0","0.0","40.0","1.0","0.0","1115"
"174","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"237","org/apache/commons/math3/util/FastMath","1.0","0.0","40.0","1.0","0.0","1115"
"173","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"172","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"343","org/apache/commons/math3/TestUtils","1.0","0.0","40.0","1.0","0.0","1115"
"179","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"178","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"177","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"176","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"860","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"856","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"858","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"851","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"779","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"778","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"850","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"777","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"169","org/apache/commons/math3/random/AbstractWell","1.0","0.0","40.0","1.0","0.0","1115"
"844","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"168","org/apache/commons/math3/random/AbstractWell","1.0","0.0","40.0","1.0","0.0","1115"
"845","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"840","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"164","org/apache/commons/math3/random/AbstractWell","1.0","0.0","40.0","1.0","0.0","1115"
"839","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"163","org/apache/commons/math3/random/AbstractWell","1.0","0.0","40.0","1.0","0.0","1115"
"754","org/apache/commons/math3/util/MathArrays","1.0","0.0","40.0","1.0","0.0","1115"
"162","org/apache/commons/math3/random/AbstractWell","1.0","0.0","40.0","1.0","0.0","1115"
"161","org/apache/commons/math3/random/AbstractWell","1.0","0.0","40.0","1.0","0.0","1115"
"159","org/apache/commons/math3/random/AbstractWell","1.0","0.0","40.0","1.0","0.0","1115"
"764","org/apache/commons/math3/util/MathArrays","2.0","0.0","40.0","1.0","0.0","1115"
"154","org/apache/commons/math3/random/AbstractWell","1.0","0.0","40.0","1.0","0.0","1115"
"823","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"822","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"821","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"315","org/apache/commons/math3/util/MathArrays$3","1.0","0.0","40.0","1.0","0.0","1115"
"792","org/apache/commons/math3/util/MathArrays","4.0","0.0","40.0","1.0","0.0","1115"
"800","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"802","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"794","org/apache/commons/math3/util/MathArrays","4.0","0.0","40.0","1.0","0.0","1115"
"801","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"793","org/apache/commons/math3/util/MathArrays","4.0","0.0","40.0","1.0","0.0","1115"
"39","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"120","org/apache/commons/math3/random/AbstractWell","1.0","0.0","40.0","1.0","0.0","1115"
"703","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"702","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"115","org/apache/commons/math3/util/FastMath","1.0","0.0","40.0","1.0","0.0","1115"
"116","org/apache/commons/math3/random/AbstractWell","1.0","0.0","40.0","1.0","0.0","1115"
"707","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"115","org/apache/commons/math3/random/AbstractWell","1.0","0.0","40.0","1.0","0.0","1115"
"114","org/apache/commons/math3/random/AbstractWell","1.0","0.0","40.0","1.0","0.0","1115"
"921","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"113","org/apache/commons/math3/random/AbstractWell","1.0","0.0","40.0","1.0","0.0","1115"
"112","org/apache/commons/math3/random/AbstractWell","1.0","0.0","40.0","1.0","0.0","1115"
"111","org/apache/commons/math3/random/AbstractWell","1.0","0.0","40.0","1.0","0.0","1115"
"110","org/apache/commons/math3/random/AbstractWell","1.0","0.0","40.0","1.0","0.0","1115"
"109","org/apache/commons/math3/random/AbstractWell","1.0","0.0","40.0","1.0","0.0","1115"
"912","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"108","org/apache/commons/math3/random/AbstractWell","1.0","0.0","40.0","1.0","0.0","1115"
"107","org/apache/commons/math3/random/AbstractWell","1.0","0.0","40.0","1.0","0.0","1115"
"914","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"106","org/apache/commons/math3/random/AbstractWell","1.0","0.0","40.0","1.0","0.0","1115"
"687","org/apache/commons/math3/util/MathArrays","4.0","0.0","40.0","1.0","0.0","1115"
"907","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"686","org/apache/commons/math3/util/MathArrays","4.0","0.0","40.0","1.0","0.0","1115"
"102","org/apache/commons/math3/random/AbstractWell","1.0","0.0","40.0","1.0","0.0","1115"
"692","org/apache/commons/math3/util/MathArrays","1.0","0.0","40.0","1.0","0.0","1115"
"101","org/apache/commons/math3/random/AbstractWell","1.0","0.0","40.0","1.0","0.0","1115"
"691","org/apache/commons/math3/util/MathArrays","4.0","0.0","40.0","1.0","0.0","1115"
"100","org/apache/commons/math3/random/AbstractWell","1.0","0.0","40.0","1.0","0.0","1115"
"690","org/apache/commons/math3/util/MathArrays","4.0","0.0","40.0","1.0","0.0","1115"
"99","org/apache/commons/math3/random/AbstractWell","1.0","0.0","40.0","1.0","0.0","1115"
"128","org/apache/commons/math3/util/FastMath","1.0","0.0","40.0","1.0","0.0","1115"
"689","org/apache/commons/math3/util/MathArrays","4.0","0.0","40.0","1.0","0.0","1115"
"905","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"695","org/apache/commons/math3/util/MathArrays","1.0","0.0","40.0","1.0","0.0","1115"
"899","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"141","org/apache/commons/math3/util/FastMath","1.0","0.0","40.0","1.0","0.0","1115"
"694","org/apache/commons/math3/util/MathArrays","4.0","0.0","40.0","1.0","0.0","1115"
"902","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"94","org/apache/commons/math3/random/AbstractWell","1.0","0.0","40.0","1.0","0.0","1115"
"901","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"700","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"895","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"898","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"897","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"71","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"736","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"892","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"70","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"891","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"69","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"894","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"68","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"75","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"74","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"739","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"73","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"738","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"890","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"72","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"889","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"63","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"62","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"61","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"742","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"60","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"741","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"67","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"66","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"879","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"65","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"64","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"55","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"54","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"53","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"52","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"877","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"59","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"58","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"132","org/apache/commons/math3/random/AbstractWell","1.0","0.0","40.0","1.0","0.0","1115"
"871","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"97","org/apache/commons/math3/util/FastMath","1.0","0.0","40.0","1.0","0.0","1115"
"57","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"722","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"56","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"873","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"47","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"728","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"46","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"727","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"867","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"45","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"44","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"51","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"50","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"731","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"863","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"49","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"730","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"48","org/apache/commons/math3/exception/util/LocalizedFormats","1.0","0.0","40.0","1.0","0.0","1115"
"729","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"865","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"927","org/apache/commons/math3/util/MathArrays","1.0","0.0","40.0","1.0","0.0","1115"
"926","org/apache/commons/math3/util/MathArrays","1.0","0.0","40.0","1.0","0.0","1115"
"925","org/apache/commons/math3/util/MathArrays","1.0","0.0","40.0","1.0","0.0","1115"
"931","org/apache/commons/math3/util/MathArrays","1.0","0.0","40.0","1.0","0.0","1115"
"930","org/apache/commons/math3/util/MathArrays","1.0","0.0","40.0","1.0","0.0","1115"
"936","org/apache/commons/math3/util/MathArrays","1.0","0.0","40.0","1.0","0.0","1115"
"79","org/apache/commons/math3/random/Well1024a","1.0","0.0","40.0","1.0","0.0","1115"
"935","org/apache/commons/math3/util/MathArrays","1.0","0.0","40.0","1.0","0.0","1115"
"934","org/apache/commons/math3/util/MathArrays","1.0","0.0","40.0","1.0","0.0","1115"
"940","org/apache/commons/math3/util/MathArrays","1.0","0.0","40.0","1.0","0.0","1115"
"86","org/apache/commons/math3/random/Well1024a","1.0","0.0","40.0","1.0","0.0","1115"
"912","org/apache/commons/math3/util/MathArrays","1.0","0.0","40.0","1.0","0.0","1115"
"911","org/apache/commons/math3/util/MathArrays","1.0","0.0","40.0","1.0","0.0","1115"
"88","org/apache/commons/math3/random/Well1024a","1.0","0.0","40.0","1.0","0.0","1115"
"910","org/apache/commons/math3/util/MathArrays","1.0","0.0","40.0","1.0","0.0","1115"
"89","org/apache/commons/math3/random/Well1024a","1.0","0.0","40.0","1.0","0.0","1115"
"90","org/apache/commons/math3/random/Well1024a","1.0","0.0","40.0","1.0","0.0","1115"
"91","org/apache/commons/math3/random/Well1024a","1.0","0.0","40.0","1.0","0.0","1115"
"935","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"915","org/apache/commons/math3/util/MathArrays","1.0","0.0","40.0","1.0","0.0","1115"
"914","org/apache/commons/math3/util/MathArrays","1.0","0.0","40.0","1.0","0.0","1115"
"93","org/apache/commons/math3/random/Well1024a","1.0","0.0","40.0","1.0","0.0","1115"
"913","org/apache/commons/math3/util/MathArrays","1.0","0.0","40.0","1.0","0.0","1115"
"94","org/apache/commons/math3/random/Well1024a","1.0","0.0","40.0","1.0","0.0","1115"
"95","org/apache/commons/math3/random/Well1024a","1.0","0.0","40.0","1.0","0.0","1115"
"919","org/apache/commons/math3/util/MathArrays","1.0","0.0","40.0","1.0","0.0","1115"
"96","org/apache/commons/math3/random/Well1024a","1.0","0.0","40.0","1.0","0.0","1115"
"918","org/apache/commons/math3/util/MathArrays","1.0","0.0","40.0","1.0","0.0","1115"
"97","org/apache/commons/math3/random/Well1024a","1.0","0.0","40.0","1.0","0.0","1115"
"928","org/apache/commons/math3/util/MathArraysTest","1.0","0.0","40.0","1.0","0.0","1115"
"924","org/apache/commons/math3/util/MathArrays","1.0","0.0","40.0","1.0","0.0","1115"
"99","org/apache/commons/math3/random/Well1024a","1.0","0.0","40.0","1.0","0.0","1115"
"923","org/apache/commons/math3/util/MathArrays","1.0","0.0","40.0","1.0","0.0","1115"
"100","org/apache/commons/math3/random/Well1024a","1.0","0.0","40.0","1.0","0.0","1115"
"922","org/apache/commons/math3/util/MathArrays","1.0","0.0","40.0","1.0","0.0","1115"
"101","org/apache/commons/math3/random/Well1024a","1.0","0.0","40.0","1.0","0.0","1115"
"832","org/apache/commons/math3/util/MathArrays","3.0","1.0","40.0","1.0","0.9302325581395349","21"
"103","org/apache/commons/math3/random/Well1024a","1.0","0.0","40.0","1.0","0.0","1115"
"830","org/apache/commons/math3/util/MathArrays","3.0","1.0","40.0","1.0","0.9302325581395349","21"
"829","org/apache/commons/math3/util/MathArrays","3.0","1.0","40.0","1.0","0.9302325581395349","21"
"836","org/apache/commons/math3/util/MathArrays","3.0","1.0","40.0","1.0","0.9302325581395349","21"
"835","org/apache/commons/math3/util/MathArrays","3.0","1.0","40.0","1.0","0.9302325581395349","21"
"834","org/apache/commons/math3/util/MathArrays","3.0","1.0","40.0","1.0","0.9302325581395349","21"
"833","org/apache/commons/math3/util/MathArrays","3.0","1.0","40.0","1.0","0.9302325581395349","21"
"837","org/apache/commons/math3/util/MathArrays","3.0","1.0","40.0","1.0","0.9302325581395349","21"
"841","org/apache/commons/math3/util/MathArrays","3.0","1.0","40.0","1.0","0.9302325581395349","21"
"816","org/apache/commons/math3/util/MathArrays","3.0","1.0","40.0","1.0","0.9302325581395349","21"
"817","org/apache/commons/math3/util/MathArrays","3.0","1.0","40.0","1.0","0.9302325581395349","21"
"824","org/apache/commons/math3/util/MathArrays","3.0","1.0","40.0","1.0","0.9302325581395349","21"
"823","org/apache/commons/math3/util/MathArrays","3.0","1.0","40.0","1.0","0.9302325581395349","21"
"828","org/apache/commons/math3/util/MathArrays","3.0","1.0","40.0","1.0","0.9302325581395349","21"
"827","org/apache/commons/math3/util/MathArrays","3.0","1.0","40.0","1.0","0.9302325581395349","21"
"826","org/apache/commons/math3/util/MathArrays","3.0","1.0","40.0","1.0","0.9302325581395349","21"
"37","org/apache/commons/math3/exception/NotPositiveException","2.0","0.0","40.0","1.0","0.0","1115"
"862","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"867","org/apache/commons/math3/util/MathArrays","1.0","0.0","40.0","1.0","0.0","1115"
"866","org/apache/commons/math3/util/MathArrays","1.0","0.0","40.0","1.0","0.0","1115"
"865","org/apache/commons/math3/util/MathArrays","1.0","0.0","40.0","1.0","0.0","1115"
"80","org/apache/commons/math3/exception/NonMonotonicSequenceException","1.0","0.0","40.0","1.0","0.0","1115"
"871","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"91","org/apache/commons/math3/exception/NonMonotonicSequenceException","1.0","0.0","40.0","1.0","0.0","1115"
"92","org/apache/commons/math3/exception/NonMonotonicSequenceException","1.0","0.0","40.0","1.0","0.0","1115"
"89","org/apache/commons/math3/exception/NonMonotonicSequenceException","1.0","0.0","40.0","1.0","0.0","1115"
"90","org/apache/commons/math3/exception/NonMonotonicSequenceException","1.0","0.0","40.0","1.0","0.0","1115"
"848","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"847","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"846","org/apache/commons/math3/util/MathArrays","3.0","1.0","40.0","1.0","0.9302325581395349","21"
"845","org/apache/commons/math3/util/MathArrays","3.0","1.0","40.0","1.0","0.9302325581395349","21"
"852","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"851","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"849","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"856","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"855","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"854","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"853","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"860","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"857","org/apache/commons/math3/util/MathArrays","3.0","0.0","40.0","1.0","0.0","1115"
"54","org/apache/commons/math3/exception/util/ArgUtils","12.0","0.0","40.0","1.0","0.0","1115"
"44","org/apache/commons/math3/exception/util/ArgUtils","12.0","0.0","40.0","1.0","0.0","1115"
"45","org/apache/commons/math3/exception/util/ArgUtils","11.0","0.0","40.0","1.0","0.0","1115"
"42","org/apache/commons/math3/exception/util/ArgUtils","12.0","0.0","40.0","1.0","0.0","1115"
"43","org/apache/commons/math3/exception/util/ArgUtils","12.0","0.0","40.0","1.0","0.0","1115"
"50","org/apache/commons/math3/exception/util/ArgUtils","11.0","0.0","40.0","1.0","0.0","1115"
"46","org/apache/commons/math3/exception/util/ArgUtils","10.0","0.0","40.0","1.0","0.0","1115"
